mu[4,4]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,4]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,4]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,4]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,4]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,4]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,4]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,4]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,4]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,4]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,4]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,4]        0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[16,4]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,5]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,5]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,5]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,5]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,5]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,5]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,5]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,5]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,5]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,5]        0.099   0.007     0.086     0.093     0.098     0.104     0.111
mu[11,5]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,5]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,5]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,5]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,5]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,5]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,6]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,6]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,6]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,6]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,6]         0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[6,6]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,6]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,6]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,6]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,6]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,6]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,6]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,6]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,6]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,6]        0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[16,6]        0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[1,7]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,7]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,7]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,7]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,7]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,7]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,7]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,7]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,7]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,7]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,7]        0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[12,7]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,7]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,7]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,7]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,7]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,8]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,8]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,8]         0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[4,8]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,8]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,8]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,8]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,8]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,8]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,8]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,8]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,8]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,8]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,8]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,8]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,8]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,9]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,9]         0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[3,9]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,9]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,9]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,9]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,9]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,9]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,9]         0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,9]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,9]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,9]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,9]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,9]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,9]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,9]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,10]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,10]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,10]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,10]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,10]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,10]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,10]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,10]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,10]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,10]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,10]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,10]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,10]       0.099   0.007     0.086     0.093     0.098     0.104     0.111
mu[14,10]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,10]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,10]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,11]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,11]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,11]        0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[4,11]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,11]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,11]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,11]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,11]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,11]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,11]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,11]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,11]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,11]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,11]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,11]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,11]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,12]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,12]        0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[3,12]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,12]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,12]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,12]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,12]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,12]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,12]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,12]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,12]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,12]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,12]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,12]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,12]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,12]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,13]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,13]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,13]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,13]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,13]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,13]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,13]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,13]        0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[9,13]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,13]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,13]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,13]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,13]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,13]       0.099   0.007     0.086     0.093     0.098     0.104     0.111
mu[15,13]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,13]       0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[1,14]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,14]        0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[3,14]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,14]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,14]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,14]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,14]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,14]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,14]        0.099   0.007     0.087     0.094     0.098     0.104     0.112
mu[10,14]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,14]       0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[12,14]       0.099   0.007     0.088     0.093     0.098     0.104     0.112
mu[13,14]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,14]       0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[15,14]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,14]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[1,15]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,15]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,15]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,15]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,15]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,15]        0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[7,15]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,15]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,15]        0.099   0.007     0.087     0.094     0.098     0.104     0.112
mu[10,15]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,15]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,15]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,15]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,15]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,15]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,15]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,16]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,16]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,16]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,16]        0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[5,16]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,16]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,16]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,16]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,16]        0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[10,16]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,16]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[12,16]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[13,16]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,16]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,16]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,16]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,17]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,17]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,17]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,17]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,17]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,17]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,17]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,17]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,17]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,17]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,17]       0.099   0.007     0.088     0.093     0.098     0.104     0.112
mu[12,17]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,17]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,17]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,17]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,17]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,18]        0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[2,18]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,18]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,18]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,18]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,18]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,18]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,18]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,18]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,18]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,18]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[12,18]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,18]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[14,18]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,18]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,18]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,19]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,19]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,19]        0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[4,19]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,19]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,19]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,19]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,19]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,19]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,19]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,19]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,19]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,19]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,19]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[15,19]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,19]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,20]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,20]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,20]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,20]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,20]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,20]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,20]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,20]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,20]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,20]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,20]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[12,20]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,20]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,20]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,20]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,20]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,21]        0.099   0.007     0.087     0.094     0.098     0.104     0.112
mu[2,21]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,21]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,21]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,21]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,21]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,21]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,21]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,21]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,21]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,21]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,21]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,21]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,21]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,21]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,21]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,22]        0.099   0.007     0.087     0.094     0.098     0.104     0.112
mu[2,22]        0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[3,22]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,22]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,22]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,22]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,22]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,22]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,22]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,22]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,22]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,22]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,22]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,22]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,22]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[16,22]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,23]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,23]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,23]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,23]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,23]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,23]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,23]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,23]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,23]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,23]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,23]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[12,23]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,23]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,23]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,23]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,23]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,24]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,24]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,24]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,24]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,24]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,24]        0.099   0.007     0.087     0.094     0.098     0.104     0.112
mu[7,24]        0.099   0.007     0.087     0.093     0.098     0.103     0.111
mu[8,24]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,24]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,24]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,24]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,24]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,24]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[14,24]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,24]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,24]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,25]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,25]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,25]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,25]        0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[5,25]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,25]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,25]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,25]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,25]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,25]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[11,25]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,25]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,25]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,25]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[15,25]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,25]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,26]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,26]        0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[3,26]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,26]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,26]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,26]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,26]        0.099   0.007     0.086     0.093     0.098     0.104     0.112
mu[8,26]        0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[9,26]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,26]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,26]       0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[12,26]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,26]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[14,26]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,26]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,26]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,27]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,27]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,27]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,27]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[5,27]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,27]        0.099   0.007     0.087     0.093     0.098     0.104     0.111
mu[7,27]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[8,27]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[9,27]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[10,27]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[11,27]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[12,27]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[13,27]       0.099   0.007     0.087     0.094     0.098     0.104     0.112
mu[14,27]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[15,27]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[16,27]       0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[1,28]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[2,28]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[3,28]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[4,28]        0.099   0.007     0.087     0.094     0.098     0.104     0.112
mu[5,28]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[6,28]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
mu[7,28]        0.099   0.007     0.087     0.093     0.098     0.104     0.112
